Business ID,Annual Revenue,Loan Amount,GST Compliance (%),Past Defaults,Bank Transactions,Market Trend,Credit Score,financial_health,repayment_history,credit_utilization,industry_risk
13629,6000000,710000,85,0,Low Volume,1,800,64.42857143,100,11.83333333,90
13630,4100000,510000,55,0,Low Volume,0,487,41,100,12.43902439,50
13631,5400000,420000,70,0,High Volume,1,568,53.71428571,100,7.777777778,90
13632,5000000,670000,55,0,High Volume,0,763,43.57142857,100,13.4,50
13633,7000000,1580000,95,0,Low Volume,1,835,73.28571429,100,22.57142857,90
13634,6900000,2110000,80,0,Low Volume,0,800,64,100,30.57971014,50
13635,5700000,520000,50,0,High Volume,0,606,42.57142857,100,9.122807018,50
13636,5100000,470000,85,0,Low Volume,1,827,61.85714286,100,9.215686275,90
13637,3000000,1440000,70,3,Low Volume,2,300,46.85714286,40,48,70
13638,3000000,500000,60,1,High Volume,1,667,40.85714286,80,16.66666667,90
13639,5100000,1200000,100,0,Low Volume,1,820,70.85714286,100,23.52941176,90
13640,6500000,830000,80,3,Low Volume,2,451,62.85714286,40,12.76923077,70
13641,7500000,1480000,75,0,Low Volume,2,763,62.71428571,100,19.73333333,70
13642,3800000,570000,75,0,Low Volume,1,651,52.14285714,100,15,90
13643,3200000,1070000,55,0,Unstable,2,525,38.42857143,100,33.4375,70
13644,6600000,1070000,60,0,Low Volume,1,626,51.14285714,100,16.21212121,90
13645,3900000,810000,100,0,High Volume,1,850,67.42857143,100,20.76923077,90
13646,3100000,10000,75,0,High Volume,2,640,50.14285714,100,0.322580645,70
13647,4300000,0,80,0,Low Volume,2,614,56.57142857,100,0,70
13648,4300000,960000,50,0,Low Volume,2,503,38.57142857,100,22.3255814,70
13649,7400000,1530000,60,0,Unstable,2,539,53.42857143,100,20.67567568,70
13650,6500000,370000,90,0,Unstable,0,641,68.85714286,100,5.692307692,50
13651,4000000,540000,85,0,Low Volume,2,730,58.71428571,100,13.5,70
13652,7600000,1590000,100,0,Low Volume,1,657,78,100,20.92105263,90
13653,5200000,1540000,100,0,High Volume,2,754,71.14285714,100,29.61538462,70
13654,6900000,670000,75,0,Low Volume,2,726,61,100,9.710144928,70
13655,7400000,1470000,85,3,Low Volume,2,434,68.42857143,40,19.86486486,70
13656,4600000,480000,75,0,Low Volume,2,659,54.42857143,100,10.43478261,70
13657,5900000,820000,100,0,Low Volume,1,722,73.14285714,100,13.89830508,90
13658,4400000,800000,95,0,Low Volume,1,716,65.85714286,100,18.18181818,90
13659,6600000,1100000,85,0,Low Volume,2,623,66.14285714,100,16.66666667,70
13660,5100000,2570000,85,0,High Volume,1,677,61.85714286,100,50.39215686,90
13661,6700000,1850000,100,1,High Volume,2,679,75.42857143,80,27.6119403,70
13662,7900000,220000,90,1,Low Volume,2,843,72.85714286,80,2.784810127,70
13663,5900000,1620000,100,0,Low Volume,2,697,73.14285714,100,27.45762712,70
13664,4900000,2090000,50,0,High Volume,2,736,40.28571429,100,42.65306122,70
13665,4900000,1360000,85,0,Low Volume,1,823,61.28571429,100,27.75510204,90
13666,2100000,860000,70,0,Low Volume,0,443,44.28571429,100,40.95238095,50
13667,4000000,680000,100,1,Low Volume,2,614,67.71428571,80,17,70
13668,6600000,830000,100,0,Low Volume,2,850,75.14285714,100,12.57575758,70
13669,6700000,1120000,80,0,Unstable,1,660,63.42857143,100,16.71641791,90
13670,4000000,1600000,100,0,High Volume,1,713,67.71428571,100,40,90
13671,5300000,2340000,100,0,Low Volume,2,747,71.42857143,100,44.1509434,70
13672,4700000,2530000,80,0,High Volume,1,781,57.71428571,100,53.82978723,90
13673,6100000,620000,100,0,Low Volume,1,732,73.71428571,100,10.16393443,90
13674,9700000,2200000,80,0,Low Volume,1,673,72,100,22.68041237,90
13675,6200000,810000,75,0,Low Volume,2,422,59,100,13.06451613,70
13676,4100000,1480000,95,0,High Volume,2,699,65,100,36.09756098,70
13677,4900000,1130000,75,0,Low Volume,2,603,55.28571429,100,23.06122449,70
13678,7600000,1150000,80,0,Low Volume,0,547,66,100,15.13157895,50
13679,3300000,1960000,100,0,Low Volume,1,652,65.71428571,100,59.39393939,90
13680,4200000,190000,80,0,Low Volume,2,625,56.28571429,100,4.523809524,70
13681,6200000,280000,55,0,High Volume,1,698,47,100,4.516129032,90
13682,7400000,900000,85,1,Unstable,2,557,68.42857143,80,12.16216216,70
13683,6000000,170000,70,0,High Volume,2,732,55.42857143,100,2.833333333,70
13684,4200000,2320000,95,0,High Volume,1,718,65.28571429,100,55.23809524,90
13685,5900000,1840000,90,0,Unstable,1,771,67.14285714,100,31.18644068,90
13686,5700000,840000,100,0,Low Volume,0,625,72.57142857,100,14.73684211,50
13687,5600000,1190000,95,0,Low Volume,1,850,69.28571429,100,21.25,90
13688,4900000,1890000,95,0,Low Volume,2,773,67.28571429,100,38.57142857,70
13689,5100000,3350000,70,0,Low Volume,0,713,52.85714286,100,65.68627451,50
13690,3800000,1010000,90,0,Low Volume,2,688,61.14285714,100,26.57894737,70
13691,10500000,1560000,100,0,Low Volume,2,700,86.28571429,100,14.85714286,70
13692,5200000,1540000,70,0,Low Volume,0,548,53.14285714,100,29.61538462,50
13693,5900000,2050000,100,0,High Volume,1,850,73.14285714,100,34.74576271,90
13694,4700000,1430000,70,1,Unstable,1,658,51.71428571,80,30.42553191,90
13695,6400000,1400000,65,1,Low Volume,2,479,53.57142857,80,21.875,70
13696,3400000,1280000,85,0,Low Volume,2,737,57,100,37.64705882,70
13697,3000000,1740000,90,0,High Volume,1,599,58.85714286,100,58,90
13698,5000000,340000,95,0,Low Volume,1,756,67.57142857,100,6.8,90
13699,9300000,1380000,65,0,Low Volume,1,759,61.85714286,100,14.83870968,90
13700,7200000,380000,85,0,Low Volume,0,812,67.85714286,100,5.277777778,50
13701,3900000,2770000,70,0,High Volume,2,632,49.42857143,100,71.02564103,70
13702,5800000,1260000,60,0,Unstable,0,529,48.85714286,100,21.72413793,50
13703,4100000,190000,65,0,High Volume,0,645,47,100,4.634146341,50
13704,5700000,950000,70,0,Low Volume,2,749,54.57142857,100,16.66666667,70
13705,5800000,1760000,90,0,Low Volume,2,747,66.85714286,100,30.34482759,70
13706,6600000,1520000,95,0,Low Volume,1,713,72.14285714,100,23.03030303,90
13707,3100000,900000,60,0,Unstable,1,385,41.14285714,100,29.03225806,90
13708,3400000,2070000,85,0,High Volume,2,403,57,100,60.88235294,70
13709,4900000,2010000,60,0,Low Volume,1,641,46.28571429,100,41.02040816,90
13710,3700000,570000,90,1,High Volume,1,560,60.85714286,80,15.40540541,90
13711,3600000,530000,70,0,Low Volume,2,580,48.57142857,100,14.72222222,70
13712,5400000,460000,65,1,Unstable,2,516,50.71428571,80,8.518518519,70
13713,3800000,470000,90,0,Unstable,2,834,61.14285714,100,12.36842105,70
13714,9800000,350000,70,0,Low Volume,1,713,66.28571429,100,3.571428571,90
13715,4300000,2330000,75,3,High Volume,1,584,53.57142857,40,54.18604651,90
13716,4600000,1210000,50,0,Low Volume,2,637,39.42857143,100,26.30434783,70
13717,5500000,4840000,95,0,Low Volume,0,352,69,100,88,50
13718,3200000,2700000,90,0,High Volume,0,567,59.42857143,100,84.375,50
13719,5800000,1160000,80,0,High Volume,1,592,60.85714286,100,20,90
13720,5500000,580000,55,0,Low Volume,1,815,45,100,10.54545455,90
13721,4500000,1250000,100,0,High Volume,0,508,69.14285714,100,27.77777778,50
13722,5400000,2170000,70,0,High Volume,1,630,53.71428571,100,40.18518519,90
13723,5700000,590000,75,1,Low Volume,1,607,57.57142857,80,10.35087719,90
13724,7700000,560000,100,0,Low Volume,1,648,78.28571429,100,7.272727273,90
13725,10600000,730000,70,0,High Volume,2,716,68.57142857,100,6.886792453,70
13726,3600000,1020000,90,0,Low Volume,2,655,60.57142857,100,28.33333333,70
13727,3400000,3150000,90,0,Unstable,1,586,60,100,92.64705882,90
13728,5200000,2240000,85,0,Low Volume,2,693,62.14285714,100,43.07692308,70
13729,2700000,750000,85,0,Low Volume,1,694,55,100,27.77777778,90
13730,6100000,350000,85,0,Low Volume,2,723,64.71428571,100,5.737704918,70
13731,5200000,1080000,85,0,High Volume,2,806,62.14285714,100,20.76923077,70
13732,5600000,670000,80,0,High Volume,2,531,60.28571429,100,11.96428571,70
13733,4600000,500000,100,3,Low Volume,1,647,69.42857143,40,10.86956522,90
13734,5400000,60000,60,0,Low Volume,2,531,47.71428571,100,1.111111111,70
13735,5800000,300000,95,0,Unstable,2,590,69.85714286,100,5.172413793,70
13736,5300000,650000,90,0,Low Volume,2,696,65.42857143,100,12.26415094,70
13737,3300000,930000,90,0,Low Volume,2,699,59.71428571,100,28.18181818,70
13738,5300000,830000,95,0,Low Volume,2,744,68.42857143,100,15.66037736,70
13739,8700000,1500000,80,0,Low Volume,1,607,69.14285714,100,17.24137931,90
13740,5400000,150000,50,1,Low Volume,1,752,41.71428571,80,2.777777778,90
13741,5200000,470000,80,0,Low Volume,1,650,59.14285714,100,9.038461538,90
13742,8000000,2180000,65,0,Low Volume,2,561,58.14285714,100,27.25,70
13743,4000000,1210000,70,0,Unstable,2,443,49.71428571,100,30.25,70
13744,6500000,1530000,60,0,Low Volume,2,482,50.85714286,100,23.53846154,70
13745,4300000,1380000,75,0,High Volume,2,519,53.57142857,100,32.09302326,70
13746,6900000,600000,70,0,High Volume,0,692,58,100,8.695652174,50
13747,6400000,400000,50,0,Low Volume,1,701,44.57142857,100,6.25,90
13748,4400000,930000,90,0,High Volume,1,639,62.85714286,100,21.13636364,90
13749,4600000,40000,100,0,Low Volume,0,573,69.42857143,100,0.869565217,50
13750,6700000,470000,90,0,Low Volume,1,700,69.42857143,100,7.014925373,90
13751,2900000,1150000,75,0,Unstable,2,575,49.57142857,100,39.65517241,70
13752,4400000,1450000,80,0,High Volume,1,720,56.85714286,100,32.95454545,90
13753,6000000,2170000,75,0,Unstable,0,462,58.42857143,100,36.16666667,50
13754,4600000,680000,80,0,Unstable,2,591,57.42857143,100,14.7826087,70
13755,5200000,510000,80,0,Low Volume,1,848,59.14285714,100,9.807692308,90
13756,2700000,750000,65,0,Low Volume,2,486,43,100,27.77777778,70
13757,3900000,780000,100,0,Low Volume,1,712,67.42857143,100,20,90
13758,6100000,2590000,60,0,Unstable,0,573,49.71428571,100,42.45901639,50
13759,4000000,1210000,90,0,Unstable,1,538,61.71428571,100,30.25,90
13760,3400000,1730000,80,0,High Volume,2,707,54,100,50.88235294,70
13761,6900000,1690000,100,0,Low Volume,1,591,76,100,24.49275362,90
13762,5800000,350000,85,0,Low Volume,0,721,63.85714286,100,6.034482759,50
13763,3600000,290000,75,0,Unstable,0,579,51.57142857,100,8.055555556,50
13764,5200000,1810000,75,0,Unstable,2,439,56.14285714,100,34.80769231,70
13765,3600000,1060000,80,0,Low Volume,0,682,54.57142857,100,29.44444444,50
13766,4800000,770000,65,0,Low Volume,1,563,49,100,16.04166667,90
13767,5300000,1030000,70,0,Low Volume,0,597,53.42857143,100,19.43396226,50
13768,3900000,1840000,55,0,Low Volume,2,635,40.42857143,100,47.17948718,70
13769,6200000,1330000,65,0,Unstable,0,458,53,100,21.4516129,50
13770,6500000,1110000,80,0,Low Volume,2,613,62.85714286,100,17.07692308,70
13771,5400000,1220000,85,0,High Volume,1,832,62.71428571,100,22.59259259,90
13772,5700000,1460000,50,0,Low Volume,2,386,42.57142857,100,25.61403509,70
13773,3200000,450000,80,0,Low Volume,1,819,53.42857143,100,14.0625,90
13774,7500000,980000,90,0,Low Volume,2,548,71.71428571,100,13.06666667,70
13775,4900000,860000,80,0,High Volume,2,617,58.28571429,100,17.55102041,70
13776,3800000,370000,70,0,High Volume,1,723,49.14285714,100,9.736842105,90
13777,5200000,400000,75,0,Low Volume,0,694,56.14285714,100,7.692307692,50
13778,6300000,970000,70,0,Low Volume,0,651,56.28571429,100,15.3968254,50
13779,5800000,690000,70,0,Low Volume,0,627,54.85714286,100,11.89655172,50
13780,3600000,880000,85,1,Low Volume,2,560,57.57142857,80,24.44444444,70
13781,6300000,590000,100,2,High Volume,2,798,74.28571429,60,9.365079365,70
13782,4900000,1300000,70,0,High Volume,2,735,52.28571429,100,26.53061224,70
13783,5800000,1050000,75,0,Low Volume,1,793,57.85714286,100,18.10344828,90
13784,3900000,260000,80,0,Unstable,0,546,55.42857143,100,6.666666667,50
13785,6800000,480000,70,0,High Volume,0,429,57.71428571,100,7.058823529,50
13786,5300000,890000,95,0,Low Volume,2,792,68.42857143,100,16.79245283,70
13787,7100000,1500000,50,0,Low Volume,0,615,46.57142857,100,21.12676056,50
13788,3200000,600000,70,0,Unstable,2,596,47.42857143,100,18.75,70
13789,3300000,1450000,90,0,High Volume,2,616,59.71428571,100,43.93939394,70
13790,4700000,1080000,75,0,Low Volume,0,581,54.71428571,100,22.9787234,50
13791,7800000,0,70,0,High Volume,2,639,60.57142857,100,0,70
13792,9000000,660000,85,0,Low Volume,2,702,73,100,7.333333333,70
13793,3800000,1130000,95,0,Unstable,1,531,64.14285714,100,29.73684211,90
13794,5100000,780000,85,0,Unstable,2,696,61.85714286,100,15.29411765,70
13795,5200000,420000,70,0,High Volume,2,850,53.14285714,100,8.076923077,70
13796,6200000,80000,85,0,High Volume,2,660,65,100,1.290322581,70
13797,6500000,700000,75,0,Low Volume,2,502,59.85714286,100,10.76923077,70
13798,3600000,1560000,90,0,High Volume,1,689,60.57142857,100,43.33333333,90
13799,5100000,1110000,100,1,High Volume,2,705,70.85714286,80,21.76470588,70
13800,2700000,1050000,50,0,Low Volume,0,585,34,100,38.88888889,50
13801,6400000,340000,80,0,High Volume,1,850,62.57142857,100,5.3125,90
13802,4500000,220000,55,0,Unstable,1,674,42.14285714,100,4.888888889,90
13803,3500000,770000,100,0,Low Volume,1,529,66.28571429,100,22,90
13804,5500000,1400000,75,0,Low Volume,0,493,57,100,25.45454545,50
13805,4500000,840000,90,0,High Volume,2,744,63.14285714,100,18.66666667,70
13806,7300000,0,80,0,Unstable,0,566,65.14285714,100,0,50
13807,3800000,580000,70,0,Unstable,2,735,49.14285714,100,15.26315789,70
13808,9700000,450000,65,0,High Volume,2,600,63,100,4.639175258,70
13809,6500000,1620000,100,0,Unstable,2,744,74.85714286,100,24.92307692,70
13810,7400000,1910000,95,0,High Volume,1,681,74.42857143,100,25.81081081,90
13811,3700000,730000,100,0,Low Volume,1,740,66.85714286,100,19.72972973,90
13812,8600000,1380000,80,0,High Volume,2,624,68.85714286,100,16.04651163,70
13813,3500000,730000,85,0,Low Volume,1,738,57.28571429,100,20.85714286,90
13814,4700000,1400000,75,0,Low Volume,1,766,54.71428571,100,29.78723404,90
13815,7400000,690000,75,0,Low Volume,1,718,62.42857143,100,9.324324324,90
13816,5800000,500000,65,0,Low Volume,1,850,51.85714286,100,8.620689655,90
13817,3400000,740000,80,2,Low Volume,1,498,54,60,21.76470588,90
13818,7000000,1000000,70,0,Low Volume,2,661,58.28571429,100,14.28571429,70
13819,5500000,1070000,85,0,Low Volume,1,778,63,100,19.45454545,90
13820,4400000,700000,85,0,Low Volume,1,596,59.85714286,100,15.90909091,90
13821,3100000,1020000,85,0,Low Volume,1,674,56.14285714,100,32.90322581,90
13822,5700000,1870000,100,0,High Volume,2,782,72.57142857,100,32.80701754,70
13823,4800000,1110000,80,0,Unstable,2,694,58,100,23.125,70
13824,5200000,730000,90,0,Unstable,0,721,65.14285714,100,14.03846154,50
13825,3100000,1100000,100,0,Low Volume,0,558,65.14285714,100,35.48387097,50
13826,4400000,510000,100,0,High Volume,1,784,68.85714286,100,11.59090909,90
13827,5800000,280000,95,0,Low Volume,1,598,69.85714286,100,4.827586207,90
13828,8800000,1420000,75,0,Low Volume,1,620,66.42857143,100,16.13636364,90
13829,4700000,2010000,85,1,High Volume,0,578,60.71428571,80,42.76595745,50
13830,7700000,460000,60,4,High Volume,2,587,54.28571429,20,5.974025974,70
13831,6300000,740000,85,1,Unstable,1,658,65.28571429,80,11.74603175,90
13832,5400000,560000,85,0,High Volume,1,736,62.71428571,100,10.37037037,90
13833,3700000,1150000,80,0,Low Volume,2,682,54.85714286,100,31.08108108,70
13834,3700000,820000,95,0,Unstable,1,703,63.85714286,100,22.16216216,90
13835,6000000,920000,60,0,High Volume,0,667,49.42857143,100,15.33333333,50
13836,4300000,850000,100,0,Unstable,2,584,68.57142857,100,19.76744186,70
13837,4200000,1190000,95,2,High Volume,2,507,65.28571429,60,28.33333333,70
13838,4700000,380000,80,0,Low Volume,2,643,57.71428571,100,8.085106383,70
13839,4800000,1160000,80,0,Low Volume,1,595,58,100,24.16666667,90
13840,6600000,1140000,85,2,Low Volume,2,638,66.14285714,60,17.27272727,70
13841,4300000,500000,100,2,Low Volume,2,753,68.57142857,60,11.62790698,70
13842,6400000,1030000,80,0,Low Volume,1,747,62.57142857,100,16.09375,90
13843,5700000,1430000,80,0,Low Volume,2,472,60.57142857,100,25.0877193,70
13844,3000000,500000,80,0,Unstable,0,510,52.85714286,100,16.66666667,50
13845,5500000,2310000,100,0,Unstable,1,652,72,100,42,90
13846,2200000,880000,75,0,High Volume,2,498,47.57142857,100,40,70
13847,3800000,1280000,80,0,Low Volume,1,663,55.14285714,100,33.68421053,90
13848,5700000,890000,100,0,Low Volume,2,750,72.57142857,100,15.61403509,70
13849,5000000,710000,80,0,High Volume,1,850,58.57142857,100,14.2,90
13850,2900000,750000,95,0,Low Volume,2,850,61.57142857,100,25.86206897,70
13851,3600000,1590000,65,0,Unstable,1,450,45.57142857,100,44.16666667,90
13852,2300000,760000,75,0,Unstable,1,582,47.85714286,100,33.04347826,90
13853,3300000,280000,100,1,Low Volume,2,638,65.71428571,80,8.484848485,70
13854,5900000,0,70,0,High Volume,2,618,55.14285714,100,0,70
13855,4200000,800000,80,0,Low Volume,0,637,56.28571429,100,19.04761905,50
13856,5300000,630000,85,0,High Volume,2,697,62.42857143,100,11.88679245,70
13857,5000000,640000,65,0,Low Volume,2,694,49.57142857,100,12.8,70
13858,5000000,1340000,75,0,Low Volume,2,774,55.57142857,100,26.8,70
13859,6800000,150000,80,0,High Volume,1,750,63.71428571,100,2.205882353,90
13860,4700000,90000,80,0,High Volume,1,678,57.71428571,100,1.914893617,90
13861,6600000,960000,100,0,High Volume,1,661,75.14285714,100,14.54545455,90
13862,2400000,770000,100,1,Low Volume,1,849,63.14285714,80,32.08333333,90
13863,7000000,790000,65,0,High Volume,1,789,55.28571429,100,11.28571429,90
13864,3400000,160000,80,0,High Volume,0,707,54,100,4.705882353,50
13865,3600000,1060000,90,2,Unstable,0,467,60.57142857,60,29.44444444,50
13866,4000000,1210000,100,0,Unstable,0,766,67.71428571,100,30.25,50
13867,6900000,1300000,90,0,High Volume,0,675,70,100,18.84057971,50
13868,3800000,1120000,85,0,High Volume,2,508,58.14285714,100,29.47368421,70
13869,4100000,1080000,90,0,High Volume,1,746,62,100,26.34146341,90
13870,3700000,470000,90,0,Low Volume,2,553,60.85714286,100,12.7027027,70
13871,5400000,890000,65,0,Low Volume,0,632,50.71428571,100,16.48148148,50
13872,6200000,1100000,85,0,Unstable,2,758,65,100,17.74193548,70
13873,8300000,70000,100,3,Unstable,2,363,80,40,0.843373494,70
13874,10300000,480000,75,0,High Volume,1,652,70.71428571,100,4.660194175,90
13875,6100000,910000,80,0,Low Volume,2,752,61.71428571,100,14.91803279,70
13876,5600000,1350000,75,0,Low Volume,1,619,57.28571429,100,24.10714286,90
13877,3500000,1260000,50,0,Low Volume,1,638,36.28571429,100,36,90
13878,8900000,430000,80,0,Low Volume,0,706,69.71428571,100,4.831460674,50
13879,5300000,690000,85,0,Low Volume,1,787,62.42857143,100,13.01886792,90
13880,4600000,620000,70,0,Unstable,0,500,51.42857143,100,13.47826087,50
13881,5600000,0,65,0,Low Volume,1,418,51.28571429,100,0,90
13882,4100000,880000,65,0,High Volume,0,664,47,100,21.46341463,50
13883,2500000,720000,90,0,Low Volume,2,497,57.42857143,100,28.8,70
13884,5900000,560000,100,0,Unstable,2,754,73.14285714,100,9.491525424,70
13885,7500000,1830000,100,0,Unstable,1,674,77.71428571,100,24.4,90
13886,5900000,1510000,60,0,Low Volume,2,584,49.14285714,100,25.59322034,70
13887,5000000,490000,95,0,Unstable,0,689,67.57142857,100,9.8,50
13888,5000000,880000,70,0,High Volume,1,518,52.57142857,100,17.6,90
13889,5300000,1020000,70,0,Low Volume,1,642,53.42857143,100,19.24528302,90
13890,5200000,1220000,75,0,High Volume,1,742,56.14285714,100,23.46153846,90
13891,4900000,1120000,90,0,Low Volume,1,722,64.28571429,100,22.85714286,90
13892,5000000,1590000,95,0,High Volume,1,679,67.57142857,100,31.8,90
13893,8000000,380000,80,0,Unstable,2,587,67.14285714,100,4.75,70
13894,5800000,210000,80,3,High Volume,1,735,60.85714286,40,3.620689655,90
13895,5200000,380000,85,0,Low Volume,2,770,62.14285714,100,7.307692308,70
13896,6100000,3030000,90,0,Low Volume,0,559,67.71428571,100,49.67213115,50
13897,6100000,2200000,100,0,Low Volume,2,819,73.71428571,100,36.06557377,70
13898,6600000,1520000,60,0,Low Volume,1,720,51.14285714,100,23.03030303,90
13899,4000000,560000,80,0,Low Volume,2,705,55.71428571,100,14,70
13900,4300000,1520000,65,0,Low Volume,1,684,47.57142857,100,35.34883721,90
13901,3900000,750000,80,0,High Volume,1,591,55.42857143,100,19.23076923,90
13902,6300000,1040000,75,1,High Volume,1,811,59.28571429,80,16.50793651,90
13903,6200000,990000,80,0,Low Volume,0,735,62,100,15.96774194,50
13904,3400000,730000,70,0,Low Volume,2,650,48,100,21.47058824,70
13905,5600000,1500000,60,0,Low Volume,1,661,48.28571429,100,26.78571429,90
13906,7500000,540000,50,0,Low Volume,2,611,47.71428571,100,7.2,70
13907,4700000,2320000,80,0,Low Volume,1,592,57.71428571,100,49.36170213,90
13908,5500000,130000,75,1,Low Volume,0,644,57,80,2.363636364,50
13909,6200000,1620000,70,0,High Volume,0,560,56,100,26.12903226,50
13910,3400000,990000,100,0,Unstable,1,668,66,100,29.11764706,90
13911,5200000,310000,65,0,Low Volume,1,675,50.14285714,100,5.961538462,90
13912,7300000,650000,100,0,High Volume,2,786,77.14285714,100,8.904109589,70
13913,4200000,1330000,100,0,Low Volume,2,773,68.28571429,100,31.66666667,70
13914,6400000,820000,50,0,Unstable,1,625,44.57142857,100,12.8125,90
13915,5000000,500000,80,0,Low Volume,2,734,58.57142857,100,10,70
13916,4100000,1170000,75,0,Low Volume,1,463,53,100,28.53658537,90
13917,4900000,1810000,50,0,Low Volume,2,624,40.28571429,100,36.93877551,70
13918,4300000,930000,60,0,Low Volume,1,642,44.57142857,100,21.62790698,90
13919,3800000,210000,90,0,High Volume,2,751,61.14285714,100,5.526315789,70
13920,4600000,1380000,100,0,Unstable,2,580,69.42857143,100,30,70
13921,5100000,3870000,95,0,High Volume,2,775,67.85714286,100,75.88235294,70
13922,4800000,1320000,85,0,Low Volume,2,682,61,100,27.5,70
13923,4600000,400000,80,0,High Volume,2,620,57.42857143,100,8.695652174,70
13924,5400000,490000,100,0,High Volume,1,706,71.71428571,100,9.074074074,90
13925,5900000,400000,100,0,Unstable,1,778,73.14285714,100,6.779661017,90
13926,3500000,1160000,70,0,High Volume,1,661,48.28571429,100,33.14285714,90
13927,4600000,470000,50,0,High Volume,1,657,39.42857143,100,10.2173913,90
13928,2800000,1020000,50,0,High Volume,2,578,34.28571429,100,36.42857143,70
13929,4800000,310000,100,0,High Volume,1,850,70,100,6.458333333,90
13930,5200000,1150000,80,1,Low Volume,1,677,59.14285714,80,22.11538462,90
13931,5900000,1060000,85,0,Low Volume,0,528,64.14285714,100,17.96610169,50
13932,5200000,2000000,55,0,High Volume,2,520,44.14285714,100,38.46153846,70
13933,5900000,1440000,70,0,Unstable,2,586,55.14285714,100,24.40677966,70
13934,5100000,690000,75,0,Low Volume,1,613,55.85714286,100,13.52941176,90
13935,4100000,1340000,85,0,Unstable,1,407,59,100,32.68292683,90
13936,3600000,1130000,75,0,Low Volume,2,552,51.57142857,100,31.38888889,70
13937,4600000,830000,65,0,Low Volume,0,572,48.42857143,100,18.04347826,50
13938,4000000,1230000,70,0,Low Volume,1,604,49.71428571,100,30.75,90
13939,4800000,1060000,100,0,Unstable,2,714,70,100,22.08333333,70
13940,4300000,680000,85,0,Low Volume,0,417,59.57142857,100,15.81395349,50
13941,5700000,1980000,90,0,Low Volume,2,587,66.57142857,100,34.73684211,70
13942,5100000,3150000,65,0,Low Volume,2,663,49.85714286,100,61.76470588,70
13943,5700000,720000,50,1,High Volume,2,519,42.57142857,80,12.63157895,70
13944,5700000,450000,70,0,Unstable,0,454,54.57142857,100,7.894736842,50
13945,4700000,430000,65,0,Low Volume,2,566,48.71428571,100,9.14893617,70
13946,4800000,1330000,85,0,Unstable,0,626,61,100,27.70833333,50
13947,5800000,1120000,100,0,Unstable,2,624,72.85714286,100,19.31034483,70
13948,10400000,1290000,90,0,Low Volume,0,612,80,100,12.40384615,50
13949,3700000,1050000,100,0,High Volume,0,733,66.85714286,100,28.37837838,50
13950,5100000,770000,90,0,Low Volume,2,718,64.85714286,100,15.09803922,70
13951,3500000,1360000,70,0,Low Volume,2,482,48.28571429,100,38.85714286,70
13952,5000000,280000,85,0,High Volume,2,719,61.57142857,100,5.6,70
13953,4100000,1270000,100,0,High Volume,2,580,68,100,30.97560976,70
13954,4800000,920000,100,0,Low Volume,0,787,70,100,19.16666667,50
13955,5200000,690000,70,0,Low Volume,1,791,53.14285714,100,13.26923077,90
13956,4300000,1190000,85,0,Unstable,2,575,59.57142857,100,27.6744186,70
13957,2900000,400000,60,0,High Volume,2,747,40.57142857,100,13.79310345,70
13958,7700000,740000,90,0,Low Volume,2,623,72.28571429,100,9.61038961,70
13959,6400000,2300000,100,0,Low Volume,2,672,74.57142857,100,35.9375,70
13960,4800000,920000,80,0,Low Volume,1,621,58,100,19.16666667,90
13961,3800000,910000,70,0,Low Volume,2,623,49.14285714,100,23.94736842,70
13962,5100000,1990000,85,0,High Volume,0,658,61.85714286,100,39.01960784,50
13963,5600000,1150000,85,0,High Volume,0,672,63.28571429,100,20.53571429,50
13964,6300000,1200000,80,0,Low Volume,1,678,62.28571429,100,19.04761905,90
13965,6500000,1040000,85,0,High Volume,2,719,65.85714286,100,16,70
13966,6900000,260000,75,0,Low Volume,0,771,61,100,3.768115942,50
13967,3000000,930000,95,0,High Volume,2,493,61.85714286,100,31,70
13968,4600000,530000,90,0,Low Volume,2,850,63.42857143,100,11.52173913,70
13969,6700000,2840000,65,0,Low Volume,1,601,54.42857143,100,42.3880597,90
13970,3800000,2930000,65,0,Low Volume,2,554,46.14285714,100,77.10526316,70
13971,7200000,690000,75,0,High Volume,2,829,61.85714286,100,9.583333333,70
13972,8600000,1110000,90,0,Low Volume,2,761,74.85714286,100,12.90697674,70
13973,7100000,760000,80,0,Low Volume,2,728,64.57142857,100,10.70422535,70
13974,6100000,1730000,70,0,Low Volume,2,757,55.71428571,100,28.36065574,70
13975,4400000,1630000,85,0,Low Volume,0,603,59.85714286,100,37.04545455,50
13976,5400000,590000,75,0,Low Volume,2,748,56.71428571,100,10.92592593,70
13977,3300000,1410000,95,4,High Volume,2,358,62.71428571,20,42.72727273,70
13978,4000000,1730000,85,0,Low Volume,0,654,58.71428571,100,43.25,50
13979,4000000,1650000,75,0,High Volume,0,680,52.71428571,100,41.25,50
13980,5100000,590000,85,0,Unstable,0,714,61.85714286,100,11.56862745,50
13981,4400000,1460000,100,0,High Volume,2,780,68.85714286,100,33.18181818,70
13982,5400000,3230000,70,0,High Volume,2,648,53.71428571,100,59.81481481,70
13983,6500000,3350000,85,0,High Volume,1,664,65.85714286,100,51.53846154,90
13984,4000000,900000,80,0,Unstable,1,590,55.71428571,100,22.5,90
13985,5200000,980000,85,0,Low Volume,2,635,62.14285714,100,18.84615385,70
